course_year,course_sem,course_taken,rec_course,took_recom_course,scaled_score,raw_score,course_start_date,teacher_id,student_id,acceptance_date,acceptance_month,proj_grad_year,proj_grad_sem,midtermgrade,finalgrade,midtermgrade,finalgrade
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fd94963,6-Sep-18,Sep,2020,SPRING,D,D,fail,fail
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe39549,23-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fdb90dd,30-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH117,MATH120,0,1313,26,20-Aug-18,P107180113,3ff00f8b,16-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH117,MATH120,0,1211,23,20-Aug-18,P107180113,3fee21c1,23-Jul-18,Jul,2019,SUMMER,C,B,pass ,pass 
2018,FALL,MATH117,MATH120,0,1716,33,20-Aug-18,P107180113,3ff00fbd,16-Jul-18,Jul,2020,SPRING,B+,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1816,34,20-Aug-18,P089003876,3fdb1757,13-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3bacea07,22-Mar-18,Mar,2019,SUMMER,D,D,fail,fail
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P089003876,3ff0c6a1,12-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1116,27,20-Aug-18,P089003876,3fe71aa7,13-Jul-18,Jul,2020,SPRING,B,C,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fefe4e3,31-May-18,May,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fea26cf,12-Apr-18,Apr,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1715,32,20-Aug-18,P089003876,3fe10f95,17-Jul-18,Jul,2019,SPRING,A,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdd90d1,27-Mar-18,Mar,2019,FALL,B+,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,914,23,20-Aug-18,P089003876,3fefbfc7,16-Jul-18,Jul,2020,SPRING,C+,C,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fe61071,16-Jul-18,Jul,2018,FALL,C,D,pass ,fail
2018,FALL,MATH120,MATH120,1,1414,28,20-Aug-18,P089003876,3ff00f77,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1416,30,20-Aug-18,P089003876,3ba7497b,12-Jul-18,Jul,2019,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1814,32,20-Aug-18,P089003876,3fed379d,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdd9e4b,27-Mar-18,Mar,2019,SPRING,C,C+,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3ba8f9a1,23-Mar-18,Mar,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fd95be7,22-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fda4df9,8-May-18,May,2020,SPRING,B-,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1716,33,20-Aug-18,P089003876,3fe6ba53,5-Jun-18,Jun,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1914,33,20-Aug-18,P089003876,3ff00f81,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1816,34,20-Aug-18,P089003876,3fec0337,2-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fe75ee5,23-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P089003876,3fdec1a9,21-Jun-18,Jun,2020,SPRING,A,A+,pass ,pass 
2018,FALL,MATH120,MATH120,1,1014,24,20-Aug-18,P089003876,3fe32f73,17-Jul-18,Jul,2019,FALL,D,F,fail,fail
2018,FALL,MATH120,MATH120,1,1916,35,20-Aug-18,P089003876,3ff010b7,20-Aug-18,Aug,2019,SPRING,C,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,913,22,20-Aug-18,P089003876,3fe74563,20-Aug-18,Aug,2019,SPRING,B,D,pass ,fail
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3feea925,16-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P089003876,3fed34af,17-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1615,31,20-Aug-18,P089003876,3ff03e4d,17-Jul-18,Jul,2018,FALL,A,A-,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fefe4d9,26-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdf4557,7-Jun-18,Jun,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1514,29,20-Aug-18,P089003876,3febff95,12-Jul-18,Jul,2020,SPRING,A,B-,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fe99651,20-Aug-18,Aug,2019,SPRING,B+,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1716,33,20-Aug-18,P089003876,3fefe425,17-Jul-18,Jul,2020,SPRING,A-,B+,pass ,pass 
2018,FALL,MATH120,MATH120,1,1111,22,20-Aug-18,P107180113,3fe8dcf7,18-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe49ba1,29-Mar-18,Mar,2020,SPRING,F,W,fail,W
2018,FALL,MATH120,MATH120,1,1312,25,20-Aug-18,P107180113,3feff55f,24-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1513,28,20-Aug-18,P107180113,3ff0112f,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1413,27,20-Aug-18,P107180113,3feed3eb,18-Jul-18,Jul,2018,FALL,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1615,31,20-Aug-18,P107180113,3fde43eb,6-Aug-18,Aug,2020,SPRING,A-,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P107180113,3ff0e8c5,18-Jul-18,Jul,2020,SPRING,B,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1913,32,20-Aug-18,P107180113,3ff00c25,18-Jul-18,Jul,2018,FALL,B-,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,915,24,20-Aug-18,P107180113,3fe15603,18-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P107180113,3fe0b53b,18-Jul-18,Jul,2020,SPRING,A+,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1915,34,20-Aug-18,P107180113,3fee2ced,12-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3ba49e97,30-Jun-18,Jun,2020,SPRING,F,W,fail,W
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P107180113,3fee2d3d,24-Jul-18,Jul,2019,SPRING,W,,W,
2018,FALL,MATH120,MATH120,1,813,21,20-Aug-18,P107180113,3fee335f,18-Jul-18,Jul,2020,SPRING,A-,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1716,33,20-Aug-18,P107180113,3ff01035,17-Jul-18,Jul,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe93a67,12-Apr-18,Apr,2020,SPRING,D,C,fail,pass 
2018,FALL,MATH120,MATH120,1,1916,35,20-Aug-18,P107180113,3ff111dd,18-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1714,31,20-Aug-18,P107180113,3fdfbb45,17-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1615,31,20-Aug-18,P107180113,3feddaef,16-Jul-18,Jul,2020,SPRING,A-,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P107180113,3ff0a9f5,18-Jul-18,Jul,2020,SPRING,F,D,fail,fail
2018,FALL,MATH120,MATH120,1,810,18,20-Aug-18,P107180113,3feff0eb,17-Jul-18,Jul,2020,SPRING,C+,D,pass ,fail
2018,FALL,MATH120,MATH120,1,1614,30,20-Aug-18,P107180113,3fef6969,20-Jul-18,Jul,2020,SPRING,B-,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1516,31,20-Aug-18,P107180113,3fee8409,18-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1010,20,20-Aug-18,P107180113,3ba4cfe3,25-Jul-18,Jul,2019,FALL,B,D,pass ,fail
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P100021964,3fdffbe1,17-Jul-18,Jul,2020,SPRING,C,W,pass ,W
2018,FALL,MATH120,MATH120,1,1315,28,20-Aug-18,P100021964,3fe08bb5,18-Jul-18,Jul,2018,FALL,I,W,I,W
2018,FALL,MATH120,MATH120,1,1515,30,20-Aug-18,P100021964,3ff0c3bd,27-Jul-18,Jul,2020,SPRING,C,D,pass ,fail
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3fe32325,10-Apr-18,Apr,2019,SPRING,C,D,pass ,fail
2018,FALL,MATH120,MATH120,1,916,25,20-Aug-18,P100021964,3ff00761,12-Jul-18,Jul,2019,SPRING,D,F,fail,fail
2018,FALL,MATH120,MATH120,1,1612,28,20-Aug-18,P100021964,3fedf3bd,16-Jul-18,Jul,2020,SPRING,B,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P100021964,3ff00db5,20-Jul-18,Jul,2019,SPRING,C+,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1214,26,20-Aug-18,P100021964,3fe9d409,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1010,20,20-Aug-18,P100021964,3fefadcf,18-Jul-18,Jul,2019,SPRING,C-,D,pass ,fail
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P100021964,3fe71de5,18-Jul-18,Jul,2020,SPRING,C,C-,pass ,pass 
2018,FALL,MATH120,MATH120,1,1114,25,20-Aug-18,P100021964,3ff0c665,18-Jul-18,Jul,2020,SPRING,C,B-,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3fe00acd,25-Jul-18,Jul,2018,FALL,B,B-,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3ba964bd,23-Mar-18,Mar,2020,SPRING,D,D-,fail,fail
2018,FALL,MATH120,MATH120,1,1914,33,20-Aug-18,P100021964,3ff1ed51,18-Jul-18,Jul,2020,SPRING,B,B-,pass ,pass 
2018,FALL,MATH120,MATH120,1,1412,26,20-Aug-18,P100021964,3fec311d,16-Jul-18,Jul,2019,SPRING,D,D,fail,fail
2018,FALL,MATH120,MATH120,1,1313,26,20-Aug-18,P100021964,3fdf8355,18-Jul-18,Jul,2020,SPRING,B+,B-,pass ,pass 
2018,FALL,MATH120,MATH120,1,813,21,20-Aug-18,P100021964,3ff0d8cb,18-Jul-18,Jul,2020,SPRING,I,W,I,W
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3fea0fcd,8-Aug-18,Aug,2020,SPRING,I,W,I,W
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3febee0b,13-Apr-18,Apr,2020,SPRING,C+,B-,pass ,pass 
2018,FALL,MATH120,MATH120,1,1514,29,20-Aug-18,P100021964,3fee95a7,17-Jul-18,Jul,2020,SPRING,B+,A-,pass ,pass 
2018,FALL,MATH120,MATH120,1,913,22,20-Aug-18,P100021964,3ff0d853,18-Jul-18,Jul,2018,FALL,D,W,fail,W
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3ba645cb,21-Aug-18,Aug,2019,SUMMER,B+,A-,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3ff224fb,17-Aug-18,Aug,2019,SPRING,F,W,fail,W
2018,FALL,MATH120,MATH120,1,1714,31,20-Aug-18,P100021964,3feff7df,17-Jul-18,Jul,2019,SPRING,B,C-,pass ,pass 
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P100021964,3ff01337,18-Jul-18,Jul,2020,SPRING,A+,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1115,26,20-Aug-18,P100021964,3fee0ce5,18-Jul-18,Jul,2020,SPRING,C,D,pass ,fail
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P100021964,3ff04d89,17-Jul-18,Jul,2018,FALL,B,C,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100021964,3fe4c74d,22-Aug-18,Aug,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P100021964,3fe8c32f,20-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,2015,35,20-Aug-18,P093001886,3fee951b,18-Jul-18,Jul,2020,SPRING,A,A+,pass ,pass 
2018,FALL,MATH120,MATH120,1,1314,27,20-Aug-18,P093001886,3fe4bd25,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P093001886,3ff08349,18-Jul-18,Jul,2018,FALL,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,807,15,20-Aug-18,P093001886,3fe71b1f,18-Jul-18,Jul,2019,FALL,F,W,fail,W
2018,FALL,MATH120,MATH120,1,1011,21,20-Aug-18,P093001886,3fdc6de1,16-Jul-18,Jul,2020,SPRING,D,D,fail,fail
2018,FALL,MATH120,MATH120,1,914,23,20-Aug-18,P093001886,3fee33a5,18-Jul-18,Jul,2020,SPRING,F,D,fail,fail
2018,FALL,MATH120,MATH120,1,1716,33,20-Aug-18,P093001886,3fefb455,17-Jul-18,Jul,2020,SPRING,A,A+,pass ,pass 
2018,FALL,MATH120,MATH120,1,1115,26,20-Aug-18,P093001886,3fefe56f,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P093001886,3ff1d361,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1314,27,20-Aug-18,P093001886,3feff59b,17-Jul-18,Jul,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,913,22,20-Aug-18,P093001886,3feeac8b,16-Jul-18,Jul,2020,SPRING,C,C-,pass ,pass 
2018,FALL,MATH120,MATH120,1,1514,29,20-Aug-18,P093001886,3fe56117,18-Jul-18,Jul,2020,SPRING,A,A+,pass ,pass 
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P093001886,3fee9651,18-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1211,23,20-Aug-18,P093001886,3ba90f77,12-Jul-18,Jul,2018,FALL,W,,W,
2018,FALL,MATH120,MATH120,1,1012,22,20-Aug-18,P093001886,3ff0d079,17-Jul-18,Jul,2019,SPRING,F,W,fail,W
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P093001886,3ff08aa1,18-Jul-18,Jul,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,815,23,20-Aug-18,P093001886,3ff005b3,18-Jul-18,Jul,2018,FALL,F,F,fail,fail
2018,FALL,MATH120,MATH120,1,1615,31,20-Aug-18,P093001886,3ff22311,26-Jun-18,Jun,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P093001886,3fefb44b,16-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1115,26,20-Aug-18,P093001886,3feeaf1f,18-Jul-18,Jul,2018,FALL,D,F,fail,fail
2018,FALL,MATH120,MATH120,1,1109,20,20-Aug-18,P093001886,3fedc4d3,18-Jul-18,Jul,2020,SPRING,C,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,909,18,20-Aug-18,P093001886,3fe29789,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1314,27,20-Aug-18,P093001886,3fe2fbcf,18-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1616,32,20-Aug-18,P093001886,3fdf9a89,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1116,27,20-Aug-18,P093001886,3fe88991,16-Jul-18,Jul,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1616,32,20-Aug-18,P093001886,3ff109d1,17-Jul-18,Jul,2020,SPRING,C,B-,pass ,pass 
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P093001886,3ff21f29,16-Jul-18,Jul,2020,SPRING,D,C,fail,pass 
2018,FALL,MATH120,MATH120,1,1515,30,20-Aug-18,P100062478,3fedf29b,17-Jul-18,Jul,2020,SPRING,A,,pass ,
2018,FALL,MATH120,MATH120,1,1615,31,20-Aug-18,P100062478,3ff088f3,20-Jul-18,Jul,2019,SPRING,A-,,pass ,
2018,FALL,MATH120,MATH120,1,1212,24,20-Aug-18,P100062478,3feff13b,17-Jul-18,Jul,2020,SPRING,B-,,pass ,
2018,FALL,MATH120,MATH120,1,1214,26,20-Aug-18,P100062478,3ff0c4e9,18-Jul-18,Jul,2020,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1313,26,20-Aug-18,P100062478,3ff0103f,18-Jul-18,Jul,2019,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1614,30,20-Aug-18,P100062478,3fea4227,17-Jul-18,Jul,2019,FALL,C,,pass ,
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P100062478,3ba93623,4-Jun-18,Jun,2019,FALL,A+,,pass ,
2018,FALL,MATH120,MATH120,1,1415,29,20-Aug-18,P100062478,3ff218df,21-Aug-18,Aug,2019,SPRING,A,,pass ,
2018,FALL,MATH120,MATH120,1,1210,22,20-Aug-18,P100062478,3fef1185,24-Jul-18,Jul,2020,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1315,28,20-Aug-18,P100062478,3fee5425,17-Jul-18,Jul,2019,SPRING,D+,,fail,
2018,FALL,MATH120,MATH120,1,1114,25,20-Aug-18,P100062478,3ff07a07,17-Jul-18,Jul,2019,SPRING,W,,W,
2018,FALL,MATH120,MATH120,1,812,20,20-Aug-18,P100062478,3fe00609,18-Jul-18,Jul,2020,SPRING,B-,,pass ,
2018,FALL,MATH120,MATH120,1,812,20,20-Aug-18,P100062478,3fdf5a29,17-Jul-18,Jul,2020,SPRING,D,,fail,
2018,FALL,MATH120,MATH120,1,2016,36,20-Aug-18,P100062478,3ff00243,18-Jul-18,Jul,2020,SPRING,A+,,pass ,
2018,FALL,MATH120,MATH120,1,1015,25,20-Aug-18,P100062478,3ff0092d,18-Jul-18,Jul,2020,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1516,31,20-Aug-18,P100062478,3fef622f,18-Jul-18,Jul,2020,SPRING,B,,pass ,
2018,FALL,MATH120,MATH120,1,1014,24,20-Aug-18,P100062478,3fed3fef,10-Aug-18,Aug,2020,SPRING,B,,pass ,
2018,FALL,MATH120,MATH120,1,1116,27,20-Aug-18,P100062478,3ff00da1,18-Jul-18,Jul,2020,SPRING,B-,,pass ,
2018,FALL,MATH120,MATH120,1,1316,29,20-Aug-18,P100062478,3ff0661b,16-Jul-18,Jul,2020,SPRING,A,,pass ,
2018,FALL,MATH120,MATH120,1,1215,27,20-Aug-18,P100062478,3feffb81,18-Jul-18,Jul,2019,SPRING,A-,,pass ,
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3ff22d43,19-Jul-18,Jul,2020,SPRING,A-,,pass ,
2018,FALL,MATH120,MATH120,1,1115,26,20-Aug-18,P100062478,3fead291,17-Jul-18,Jul,2020,SPRING,A,,pass ,
2018,FALL,MATH120,MATH120,1,815,23,20-Aug-18,P100062478,3ff21c8b,18-Jul-18,Jul,2020,SPRING,B,,pass ,
2018,FALL,MATH120,MATH120,1,1215,27,20-Aug-18,P100062478,3ff23211,18-Jul-18,Jul,2020,SPRING,A,,pass ,
2018,FALL,MATH120,MATH120,1,1616,32,20-Aug-18,P100062478,3fea4ad3,24-Jul-18,Jul,2019,SPRING,F,,fail,
2018,FALL,MATH120,MATH120,1,1314,27,20-Aug-18,P100062478,3fe5304d,17-Jul-18,Jul,2019,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1616,32,20-Aug-18,P100062478,3ff06bbb,17-Aug-18,Aug,2020,SPRING,B,,pass ,
2018,FALL,MATH120,MATH120,1,1112,23,20-Aug-18,P100062478,3fecaf53,18-Jul-18,Jul,2019,FALL,F,,fail,
2018,FALL,MATH120,MATH120,1,1516,31,20-Aug-18,P100062478,3fe750df,19-Jul-18,Jul,2020,SPRING,A+,,pass ,
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P100062478,3ff00603,17-Jul-18,Jul,2020,SPRING,F,,fail,
2018,FALL,MATH120,MATH120,1,1113,24,20-Aug-18,P100062478,3ff00e55,17-Jul-18,Jul,2020,SPRING,B,,pass ,
2018,FALL,MATH120,MATH120,1,1516,31,20-Aug-18,P100062478,3fdfd319,16-Jul-18,Jul,2019,SPRING,D,,fail,
2018,FALL,MATH120,MATH120,1,1013,23,20-Aug-18,P100062478,3fefd903,17-Jul-18,Jul,2020,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1314,27,20-Aug-18,P100062478,3fe2625f,18-Jul-18,Jul,2019,SPRING,C,,pass ,
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P100062478,3fdf75d1,18-Jul-18,Jul,2019,SPRING,C,,pass ,
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe75819,10-Apr-18,Apr,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1514,29,20-Aug-18,P107180114,3fe09d49,19-Jul-18,Jul,2019,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1315,28,20-Aug-18,P107180114,3feff933,31-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1516,31,20-Aug-18,P107180114,3feb86af,16-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1915,34,20-Aug-18,P107180114,3fe54655,16-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1514,29,20-Aug-18,P107180114,3fe01851,16-Jul-18,Jul,2019,SPRING,C,D,pass ,fail
2018,FALL,MATH120,MATH120,1,1512,27,20-Aug-18,P107180114,3fea74ef,16-Jul-18,Jul,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1916,35,20-Aug-18,P107180114,3fedf39f,18-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe4a7db,16-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1014,24,20-Aug-18,P107180114,3ff012a1,18-Jul-18,Jul,2018,FALL,D,F,fail,fail
2018,FALL,MATH120,MATH120,1,1614,30,20-Aug-18,P107180114,3fe5d0f7,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1115,26,20-Aug-18,P107180114,3fe458f3,18-Jul-18,Jul,2019,FALL,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fdfe075,10-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,MATH120,1,1715,32,20-Aug-18,P107180114,3fee5aa1,18-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe6cd4f,19-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1214,26,20-Aug-18,P107180114,3ff0c2e1,18-Jul-18,Jul,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3baa8573,23-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH115,0,714,21,20-Aug-18,P107180114,3ff04db1,8-Aug-18,Aug,2019,SPRING,D,C,fail,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe9558d,12-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe908d5,29-Mar-18,Mar,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe3fb51,5-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe2ee7d,21-Aug-18,Aug,2018,FALL,W,,W,
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fdb7233,27-Mar-18,Mar,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1816,34,20-Aug-18,P107180114,3fe6643b,20-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P107180114,3ff114df,20-Aug-18,Aug,2019,SPRING,B,C,pass ,pass 
2018,FALL,MATH120,MATH120,1,1213,25,20-Aug-18,P107180114,3fed62ef,23-Aug-18,Aug,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fd8566b,10-Apr-18,Apr,2020,SPRING,B,A,pass ,pass 
