course_year,course_sem,course_taken,rec_course,took_recom_course,scaled_score,raw_score,course_start_date,teacher_id,student_id,acceptance_date,acceptance_month,proj_grad_year,proj_grad_sem,midtermgrade,finalgrade,midtermgrade,finalgrade
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdea11f,5-Apr-17,Apr,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1213,25,21-Aug-17,P089009198,3fe58caf,13-Jul-17,Jul,2019,FALL,B,C,pass,pass
2017,FALL,MATH116,MATH120,0,911,20,21-Aug-17,P089009198,3fd90f25,14-Jul-17,Jul,2017,FALL,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3ba529e3,1-Aug-17,Aug,2019,SPRING,C,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe197a3,13-Jul-17,Jul,2019,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1313,26,21-Aug-17,P089009198,3fe66b25,14-Jul-17,Jul,2018,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3feeb163,13-Jul-17,Jul,2019,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1013,23,21-Aug-17,P089009198,3fee604b,18-Jul-17,Jul,2018,FALL,D,F,fail,fail
2017,FALL,MATH116,MATH115,0,510,15,21-Aug-17,P089009198,3fea1c39,13-Jul-17,Jul,2018,SPRING,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdb04e7,5-Apr-17,Apr,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdbf861,5-Apr-17,Apr,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,913,22,21-Aug-17,P089009198,3fe6e113,13-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fd7db2d,5-Apr-17,Apr,2017,FALL,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3baa8cf3,25-Aug-17,Aug,2017,FALL,I,W,I,W
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fedc64f,10-Aug-17,Aug,2018,FALL,B,C,pass,pass
2017,FALL,MATH116,MATH120,0,1914,33,21-Aug-17,P089009198,3fe89913,17-Jul-17,Jul,2018,SPRING,C,F,pass,fail
2017,FALL,MATH116,MATH120,0,811,19,21-Aug-17,P089009198,3fef5ccb,18-Aug-17,Aug,2017,FALL,B,D,pass,fail
2017,FALL,MATH116,MATH120,0,1009,19,21-Aug-17,P089009198,3fe2e2f7,17-Aug-17,Aug,2020,SPRING,B,C,pass,pass
2017,FALL,MATH116,MATH120,0,813,21,21-Aug-17,P089009198,3fe6676f,2-Aug-17,Aug,2017,FALL,C,C,pass,pass
2017,FALL,MATH116,MATH115,0,410,14,21-Aug-17,P089009198,3fe30d9f,18-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe35a9d,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe365f1,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1109,20,21-Aug-17,P089009198,3fe398eb,17-Aug-17,Aug,2020,SPRING,C,F,pass,fail
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdb9b9b,5-Apr-17,Apr,2020,SPRING,B,A,pass,pass
2017,FALL,MATH116,MATH120,0,1214,26,21-Aug-17,P089009198,3fe55609,21-Aug-17,Aug,2020,SPRING,B,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3ba75119,29-Mar-17,Mar,2019,FALL,C,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdeec15,5-Apr-17,Apr,2020,SPRING,B,B,pass,pass
2017,FALL,MATH116,MATH115,0,309,12,21-Aug-17,P089009198,3fd89a63,14-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdbf4c9,23-Mar-17,Mar,2018,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH112,0,504,9,21-Aug-17,P089009198,3fe93a71,18-Jul-17,Jul,2018,SPRING,B,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe9f961,18-Jul-17,Jul,2019,FALL,A,B,pass,pass
2017,FALL,MATH116,MATH112,0,704,11,21-Aug-17,P089009198,3fe9447b,18-Jul-17,Jul,2018,SPRING,C,D,pass,fail
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3ba50a0d,23-Mar-17,Mar,2018,SPRING,B,A,pass,pass
2017,FALL,MATH116,MATH120,0,1012,22,21-Aug-17,P089009198,3fecc3e9,14-Jul-17,Jul,2020,SPRING,C,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe89b2f,18-Jul-17,Jul,2018,SPRING,B,F,pass,fail
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fef2a03,2-Aug-17,Aug,2020,SPRING,F,F,fail,fail
2017,FALL,MATH116,MATH112,0,707,14,21-Aug-17,P089009198,3fea0cdf,2-Aug-17,Aug,2020,SPRING,C,B,pass,pass
2017,FALL,MATH116,MATH120,0,912,21,21-Aug-17,P089009198,3fea5451,18-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe0fc71,19-Jul-17,Jul,2018,SPRING,D,D,fail,fail
2017,FALL,MATH116,MATH115,0,512,17,21-Aug-17,P089009198,3fe6aac7,14-Jul-17,Jul,2018,SPRING,C,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdb0433,5-Apr-17,Apr,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH115,0,712,19,21-Aug-17,P089009198,3fe4b7f3,20-Aug-17,Aug,2020,SPRING,C,B,pass,pass
2017,FALL,MATH116,MATH120,0,1412,26,21-Aug-17,P089009198,3fe627ff,18-Jul-17,Jul,2017,FALL,B,W,pass,W
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fd9cbd1,21-Aug-17,Aug,2018,SPRING,C,B,pass,pass
2017,FALL,MATH116,MATH120,0,1211,23,21-Aug-17,P089009198,3fe36a5b,19-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fe55947,18-Jul-17,Jul,2020,SPRING,B,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3ba24831,23-Mar-17,Mar,2018,SPRING,A,B,pass,pass
2017,FALL,MATH116,MATH120,0,816,24,21-Aug-17,P089009198,3feb06ad,18-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3fdea22d,5-Apr-17,Apr,2020,SPRING,A,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P089009198,3bacc257,20-Mar-17,Mar,2017,FALL,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1111,22,21-Aug-17,P089009198,3fe41249,14-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH116,MATH112,0,4,4,21-Aug-17,P089009198,3fe5dde5,21-Aug-17,Aug,2018,SPRING,C,F,pass,fail
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fe870f5,14-Jul-17,Jul,2018,SPRING,F,C,fail,pass
2017,FALL,MATH116,MATH120,0,1316,29,21-Aug-17,P107265287,3fe7de3d,13-Jul-17,Jul,2017,FALL,F,W,fail,W
2017,FALL,MATH116,MATH115,0,609,15,21-Aug-17,P107265287,3fe761e7,17-Jul-17,Jul,2020,SPRING,D,W,fail,W
2017,FALL,MATH116,MATH120,0,1415,29,21-Aug-17,P107265287,3fe1928f,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fef66d5,2-Aug-17,Aug,2020,SPRING,C,A,pass,pass
2017,FALL,MATH116,MATH112,0,708,15,21-Aug-17,P107265287,3fd80bd9,18-Jul-17,Jul,2020,SPRING,B,B,pass,pass
2017,FALL,MATH116,MATH112,0,605,11,21-Aug-17,P107265287,3fe8c0f5,14-Jul-17,Jul,2018,SPRING,F,F,fail,fail
2017,FALL,MATH116,MATH115,0,714,21,21-Aug-17,P107265287,3fe9fc63,13-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH116,MATH115,0,613,19,21-Aug-17,P107265287,3fe625e3,4-Aug-17,Aug,2017,FALL,C,C,pass,pass
2017,FALL,MATH116,MATH120,0,1012,22,21-Aug-17,P107265287,3fe60879,18-Jul-17,Jul,2017,FALL,F,W,fail,W
2017,FALL,MATH116,MATH120,0,1014,24,21-Aug-17,P107265287,3fd834bf,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1214,26,21-Aug-17,P107265287,3fe9fd5d,13-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1109,20,21-Aug-17,P107265287,3fe30a89,14-Jul-17,Jul,2019,FALL,C,A,pass,pass
2017,FALL,MATH116,MATH120,0,1113,24,21-Aug-17,P107265287,3feeffab,18-Aug-17,Aug,2017,FALL,F,D,fail,fail
2017,FALL,MATH116,MATH120,0,1314,27,21-Aug-17,P107265287,3fe77209,18-Jul-17,Jul,2017,FALL,C,D,pass,fail
2017,FALL,MATH116,MATH120,0,1316,29,21-Aug-17,P107265287,3fe9db93,18-Jul-17,Jul,2020,SPRING,B,A,pass,pass
2017,FALL,MATH116,MATH115,0,411,15,21-Aug-17,P107265287,3fe89003,13-Jul-17,Jul,2018,SPRING,F,F,fail,fail
2017,FALL,MATH116,MATH120,0,814,22,21-Aug-17,P107265287,3fe80f9d,18-Jul-17,Jul,2018,FALL,C,B,pass,pass
2017,FALL,MATH116,MATH120,0,811,19,21-Aug-17,P107265287,3fe70297,18-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH116,MATH112,0,507,12,21-Aug-17,P107265287,3fea1ddd,21-Aug-17,Aug,2017,FALL,D,F,fail,fail
2017,FALL,MATH116,MATH115,0,509,14,21-Aug-17,P107265287,3fe5ba95,18-Jul-17,Jul,2018,FALL,B,B,pass,pass
2017,FALL,MATH116,MATH115,0,612,18,21-Aug-17,P107265287,3fda4fcf,18-Jul-17,Jul,2018,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,2016,36,21-Aug-17,P107265287,3fe6d9a7,13-Jul-17,Jul,2018,FALL,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1214,26,21-Aug-17,P107265287,3fde257d,23-Aug-17,Aug,2018,SPRING,B,C,pass,pass
2017,FALL,MATH116,MATH115,0,612,18,21-Aug-17,P107265287,3fe57d73,18-Jul-17,Jul,2017,FALL,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fecd64f,22-Aug-17,Aug,2020,SPRING,F,D,fail,fail
2017,FALL,MATH116,MATH120,0,1113,24,21-Aug-17,P107265287,3feb1125,13-Jul-17,Jul,2018,SPRING,B,B,pass,pass
2017,FALL,MATH116,MATH115,0,609,15,21-Aug-17,P107265287,3fe3ae3f,18-Jul-17,Jul,2020,SPRING,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fe8ae53,13-Jul-17,Jul,2018,SPRING,D,D,fail,fail
2017,FALL,MATH116,MATH120,0,1114,25,21-Aug-17,P107265287,3fe0fd61,13-Jul-17,Jul,2018,SPRING,B,B,pass,pass
2017,FALL,MATH116,MATH112,0,306,9,21-Aug-17,P107265287,3fe91b9f,18-Aug-17,Aug,2018,SUMMER,D,C,fail,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fef357f,22-Aug-17,Aug,2018,FALL,C,D,pass,fail
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3ba6d789,20-Aug-17,Aug,2018,SPRING,B,B,pass,pass
2017,FALL,MATH116,MATH120,0,815,23,21-Aug-17,P107180114,3fe32267,14-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fed3527,18-Jul-17,Jul,2018,FALL,B,C,pass,pass
2017,FALL,MATH116,MATH120,0,809,17,21-Aug-17,P107180114,3fdb0465,17-Jul-17,Jul,2018,SPRING,B,D,pass,fail
2017,FALL,MATH116,MATH120,0,1414,28,21-Aug-17,P107180114,3fd8043b,14-Jul-17,Jul,2020,SPRING,A,B,pass,pass
2017,FALL,MATH116,MATH120,0,1114,25,21-Aug-17,P107180114,3fe685fb,14-Jul-17,Jul,2018,SPRING,B,D,pass,fail
2017,FALL,MATH116,MATH112,0,106,7,21-Aug-17,P107180114,3fe12e5d,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1215,27,21-Aug-17,P107180114,3fe94543,20-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH115,0,511,16,21-Aug-17,P107180114,3fe76bc9,18-Jul-17,Jul,2020,SPRING,B,D,pass,fail
2017,FALL,MATH116,MATH112,0,404,8,21-Aug-17,P107180114,3fedd4ff,18-Jul-17,Jul,2017,FALL,F,F,fail,fail
2017,FALL,MATH116,MATH120,0,812,20,21-Aug-17,P107180114,3fe6ea73,17-Jul-17,Jul,2018,SPRING,B,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fef2dff,30-Aug-17,Aug,2017,FALL,F,F,fail,fail
2017,FALL,MATH116,MATH120,0,1114,25,21-Aug-17,P107180114,3fe5758f,18-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1211,23,21-Aug-17,P107180114,3fea3ee9,17-Jul-17,Jul,2018,SPRING,A,B,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fef7161,2-Aug-17,Aug,2019,SPRING,A,A,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fef66cb,2-Aug-17,Aug,2018,SPRING,B,A,pass,pass
2017,FALL,MATH116,MATH112,0,308,11,21-Aug-17,P107180114,3fe3db17,19-Jul-17,Jul,2018,SPRING,B,C,pass,pass
2017,FALL,MATH116,MATH112,0,408,12,21-Aug-17,P107180114,3fe646e5,17-Jul-17,Jul,2018,FALL,A,B,pass,pass
2017,FALL,MATH116,MATH120,0,1215,27,21-Aug-17,P107180114,3fea5d61,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH115,0,410,14,21-Aug-17,P107180114,3fe6edcf,17-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH112,0,405,9,21-Aug-17,P107180114,3fe9dd2d,17-Jul-17,Jul,2018,SPRING,B,C,pass,pass
2017,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180114,3fea408d,17-Jul-17,Jul,2018,SPRING,A,C,pass,pass
2017,FALL,MATH116,MATH120,0,1015,25,21-Aug-17,P107180114,3fe83775,24-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH120,0,1013,23,21-Aug-17,P107180114,3fe9f493,18-Jul-17,Jul,2020,SPRING,A,A,pass,pass
2017,FALL,MATH116,MATH115,0,511,16,21-Aug-17,P107180114,3fe327df,18-Jul-17,Jul,2020,SPRING,,W,,W
2017,FALL,MATH116,MATH120,0,1214,26,21-Aug-17,P107180114,3fe9f673,18-Jul-17,Jul,2018,SPRING,A,B,pass,pass
2017,FALL,MATH117,MATH120,0,1313,26,21-Aug-17,P107265286,3fe52da5,13-Jul-17,Jul,2020,SPRING,A,B+,pass,pass
2017,FALL,MATH117,MATH120,0,1416,30,21-Aug-17,P107265286,3fed699d,13-Jul-17,Jul,2018,FALL,C,D+,pass,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3ba9213d,5-Apr-17,Apr,2020,SPRING,C,C,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe08327,12-Jul-17,Jul,2017,FALL,D+,F,fail,fail
2017,FALL,MATH117,MATH115,0,111,12,21-Aug-17,P107265286,3febeefb,22-Aug-17,Aug,2018,FALL,B-,D-,pass,fail
2017,FALL,MATH117,MATH120,0,1112,23,21-Aug-17,P107265286,3fef13b5,13-Jul-17,Jul,2020,SPRING,A,A+,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3ba8ab95,23-Mar-17,Mar,2018,SPRING,B,A-,pass,pass
2017,FALL,MATH117,MATH120,0,1010,20,21-Aug-17,P107265286,3fe1c7cd,29-Aug-17,Aug,2020,SPRING,C-,C-,pass,pass
2017,FALL,MATH117,MATH120,0,811,19,21-Aug-17,P107265286,3fe1919f,10-Aug-17,Aug,2018,SPRING,D-,F,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fd73169,29-Mar-17,Mar,2020,SPRING,A,B+,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3bace31d,23-Mar-17,Mar,2018,SUMMER,B,C+,pass,pass
2017,FALL,MATH117,MATH120,0,1210,22,21-Aug-17,P107265286,3fe3ce3d,13-Jul-17,Jul,2017,FALL,F,F,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe1844d,5-Apr-17,Apr,2020,SPRING,D-,W,fail,W
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3ba9e3b1,5-Apr-17,Apr,2017,FALL,F,W,fail,W
2017,FALL,MATH117,MATH120,0,1314,27,21-Aug-17,P107265286,3fe6e983,13-Jul-17,Jul,2020,SPRING,A-,A-,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe9f367,20-Jul-17,Jul,2017,FALL,D-,W,fail,W
2017,FALL,MATH117,MATH120,0,1716,33,21-Aug-17,P107265286,3fdb1c6b,13-Jul-17,Jul,2020,SPRING,D+,C+,fail,pass
2017,FALL,MATH117,MATH120,0,914,23,21-Aug-17,P107265286,3fedc4a1,7-Jul-17,Jul,2018,FALL,D+,W,fail,W
2017,FALL,MATH117,MATH115,0,411,15,21-Aug-17,P107265286,3fe9d46d,13-Jul-17,Jul,2020,SPRING,F,D+,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fdb7233,5-Apr-17,Apr,2020,SPRING,C+,C,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3bad4d0d,27-Mar-17,Mar,2019,FALL,A,A-,pass,pass
2017,FALL,MATH117,MATH120,0,912,21,21-Aug-17,P107265286,3fe65563,13-Jul-17,Jul,2020,SPRING,B+,A,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fdd4e41,5-Apr-17,Apr,2020,SPRING,B-,C,pass,pass
2017,FALL,MATH117,MATH120,0,2016,36,21-Aug-17,P107265286,3fec0b6b,28-Jun-17,Jun,2019,FALL,A+,A+,pass,pass
2017,FALL,MATH117,MATH120,0,1010,20,21-Aug-17,P107265286,3fe5d33b,13-Jul-17,Jul,2020,SPRING,F,D,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3bad03c5,5-Apr-17,Apr,2020,SPRING,B,B+,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe216c9,6-Jul-17,Jul,2019,SPRING,D+,D+,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe1d2c7,5-Apr-17,Apr,2018,SPRING,F,D+,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe328b1,13-Jul-17,Jul,2018,SPRING,F,W,fail,W
2017,FALL,MATH117,MATH120,0,1614,30,21-Aug-17,P107265286,3fe068bf,13-Jul-17,Jul,2020,SPRING,C+,B-,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fd59c73,5-Apr-17,Apr,2018,FALL,B+,A-,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3fe7eb35,18-Aug-17,Aug,2017,FALL,D+,F,fail,fail
2017,FALL,MATH117,MATH120,0,1716,33,21-Aug-17,P107265286,3fed6d03,11-Aug-17,Aug,2020,SPRING,F,W,fail,W
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265286,3ba3766b,27-Mar-17,Mar,2019,SPRING,A-,A,pass,pass
2017,FALL,MATH117,MATH115,0,712,19,21-Aug-17,P107265287,3fe61161,3-Aug-17,Aug,2020,SPRING,D,A,fail,pass
2017,FALL,MATH117,MATH120,0,815,23,21-Aug-17,P107265287,3fe62741,13-Jul-17,Jul,2017,FALL,B,C,pass,pass
2017,FALL,MATH117,MATH112,0,204,6,21-Aug-17,P107265287,3fe665b7,13-Jul-17,Jul,2020,SPRING,C,W,pass,W
2017,FALL,MATH117,MATH120,0,1012,22,21-Aug-17,P107265287,3fd86caf,13-Jul-17,Jul,2019,FALL,C,D,pass,fail
2017,FALL,MATH117,MATH115,0,614,20,21-Aug-17,P107265287,3fe6ba5d,17-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH117,MATH120,0,913,22,21-Aug-17,P107265287,3fe11099,13-Jul-17,Jul,2018,SPRING,C,D,pass,fail
2017,FALL,MATH117,MATH120,0,1215,27,21-Aug-17,P107265287,3fef35b1,13-Jul-17,Jul,2019,SPRING,C,A,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3ba433f3,5-Apr-17,Apr,2020,SPRING,A,B,pass,pass
2017,FALL,MATH117,MATH115,0,712,19,21-Aug-17,P107265287,3fdace41,13-Jul-17,Jul,2017,FALL,F,W,fail,W
2017,FALL,MATH117,MATH120,0,1614,30,21-Aug-17,P107265287,3bab0273,12-Jul-17,Jul,2019,FALL,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,1215,27,21-Aug-17,P107265287,3fe87573,13-Jul-17,Jul,2020,SPRING,C,D,pass,fail
2017,FALL,MATH117,MATH120,0,1716,33,21-Aug-17,P107265287,3fe98f17,13-Jul-17,Jul,2019,FALL,A,A,pass,pass
2017,FALL,MATH117,MATH115,0,615,21,21-Aug-17,P107265287,3fdecf4b,14-Jul-17,Jul,2019,SPRING,B,B,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3ba77239,23-Mar-17,Mar,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fe65ac7,13-Jul-17,Jul,2018,FALL,B,W,pass,W
2017,FALL,MATH117,MATH120,0,1415,29,21-Aug-17,P107265287,3fea1eaf,14-Jul-17,Jul,2018,SPRING,A,B,pass,pass
2017,FALL,MATH117,MATH120,0,913,22,21-Aug-17,P107265287,3fdfab05,14-Jul-17,Jul,2019,SPRING,F,W,fail,W
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fe8953f,13-Jul-17,Jul,2017,FALL,A,B,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3ba900d1,27-Mar-17,Mar,2019,SPRING,A,A,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107265287,3fe46faf,29-Mar-17,Mar,2020,SPRING,F,B,fail,pass
2017,FALL,MATH117,MATH115,0,413,17,21-Aug-17,P107265287,3fee3071,14-Jul-17,Jul,2018,SPRING,F,F,fail,fail
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3fe9a53d,17-Jul-17,Jul,2017,FALL,F,D,fail,fail
2017,FALL,MATH117,MATH120,0,1113,24,21-Aug-17,P107180113,3fe2023d,13-Jul-17,Jul,2020,SPRING,C,B,pass,pass
2017,FALL,MATH117,MATH120,0,812,20,21-Aug-17,P107180113,3fed16ff,23-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,1114,25,21-Aug-17,P107180113,3fea26cf,17-Jul-17,Jul,2019,FALL,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,911,20,21-Aug-17,P107180113,3fe7873f,14-Jul-17,Jul,2019,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,1514,29,21-Aug-17,P107180113,3fe9517d,22-Aug-17,Aug,2017,FALL,B,B,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3bad6e19,23-Mar-17,Mar,2019,SPRING,A,A,pass,pass
2017,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,21-Aug-17,P107180113,3fda7c25,14-Jul-17,Jul,2019,SPRING,D,D,fail,fail
2017,FALL,MATH117,MATH120,0,1915,34,21-Aug-17,P107180113,3fe8aa2f,4-Aug-17,Aug,2020,SPRING,A,A,pass,pass
2017,FALL,MATH117,MATH120,0,1114,25,21-Aug-17,P107180113,3fd84365,17-Jul-17,Jul,2017,FALL,B-,F,pass,fail
2017,FALL,MATH117,MATH115,0,711,18,21-Aug-17,P107180113,3fe2bb01,17-Jul-17,Jul,2018,SPRING,F,F,fail,fail
2017,FALL,MATH117,MATH115,0,510,15,21-Aug-17,P107180113,3fea19ff,13-Jul-17,Jul,2017,FALL,A,B,pass,pass
2017,FALL,MATH117,MATH120,0,1110,21,21-Aug-17,P107180113,3fe6d94d,17-Jul-17,Jul,2018,SPRING,B,B,pass,pass
2017,FALL,MATH117,MATH120,0,1314,27,21-Aug-17,P107180113,3fe5525d,17-Jul-17,Jul,2018,SPRING,B-,B,pass,pass
2017,FALL,MATH117,MATH120,0,813,21,21-Aug-17,P107180113,3fd81a43,14-Jul-17,Jul,2018,SPRING,B,B,pass,pass
2017,FALL,MATH117,MATH120,0,1112,23,21-Aug-17,P107180113,3fecd7cb,17-Jul-17,Jul,2018,SPRING,F,C,fail,pass
